city,station,year,pollutant,station_val,city_avg
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2016,O3,,62
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2017,O3,,57
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2018,O3,,66
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2019,O3,,62
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2020,O3,41.0,58
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2021,O3,27.0,52
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,O3,42.0,55
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2023,O3,53.0,48
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2024,O3,28.0,60
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025,O3,31.0,66
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026,O3,37.0,68
Delhi,"IIT Delhi, Delhi - IITM",2015,O3,,76
Delhi,"IIT Delhi, Delhi - IITM",2016,O3,,62
Delhi,"IIT Delhi, Delhi - IITM",2017,O3,,57
Delhi,"IIT Delhi, Delhi - IITM",2018,O3,,66
Delhi,"IIT Delhi, Delhi - IITM",2019,O3,,62
Delhi,"IIT Delhi, Delhi - IITM",2020,O3,,58
Delhi,"IIT Delhi, Delhi - IITM",2021,O3,,52
Delhi,"IIT Delhi, Delhi - IITM",2022,O3,,55
Delhi,"IIT Delhi, Delhi - IITM",2023,O3,,48
Delhi,"IIT Delhi, Delhi - IITM",2024,O3,,60
Delhi,"IIT Delhi, Delhi - IITM",2025,O3,31.0,66
Delhi,"IIT Delhi, Delhi - IITM",2026,O3,45.0,68
Delhi,"ITO, Delhi - CPCB",2015,O3,55.0,76
Delhi,"ITO, Delhi - CPCB",2016,O3,32.0,62
Delhi,"ITO, Delhi - CPCB",2017,O3,,57
Delhi,"ITO, Delhi - CPCB",2018,O3,43.0,66
Delhi,"ITO, Delhi - CPCB",2019,O3,44.0,62
Delhi,"ITO, Delhi - CPCB",2020,O3,44.0,58
Delhi,"ITO, Delhi - CPCB",2021,O3,28.0,52
Delhi,"ITO, Delhi - CPCB",2022,O3,46.0,55
Delhi,"ITO, Delhi - CPCB",2023,O3,49.0,48
Delhi,"ITO, Delhi - CPCB",2024,O3,46.0,60
Delhi,"ITO, Delhi - CPCB",2025,O3,32.0,66
Delhi,"ITO, Delhi - CPCB",2026,O3,53.0,68
Delhi,"JNU, Delhi - DPCC",2015,O3,,76
Delhi,"JNU, Delhi - DPCC",2016,O3,,62
Delhi,"JNU, Delhi - DPCC",2017,O3,,57
Delhi,"JNU, Delhi - DPCC",2018,O3,,66
Delhi,"JNU, Delhi - DPCC",2019,O3,,62
Delhi,"JNU, Delhi - DPCC",2020,O3,,58
Delhi,"JNU, Delhi - DPCC",2021,O3,,52
Delhi,"JNU, Delhi - DPCC",2022,O3,,55
Delhi,"JNU, Delhi - DPCC",2023,O3,,48
Delhi,"JNU, Delhi - DPCC",2024,O3,,60
Delhi,"JNU, Delhi - DPCC",2025,O3,,66
Delhi,"JNU, Delhi - DPCC",2026,O3,41.0,68
Delhi,"Jahangirpuri, Delhi - DPCC",2015,O3,,76
Delhi,"Jahangirpuri, Delhi - DPCC",2016,O3,,62
Delhi,"Jahangirpuri, Delhi - DPCC",2017,O3,,57
Delhi,"Jahangirpuri, Delhi - DPCC",2018,O3,47.0,66
Delhi,"Jahangirpuri, Delhi - DPCC",2019,O3,72.0,62
Delhi,"Jahangirpuri, Delhi - DPCC",2020,O3,33.0,58
Delhi,"Jahangirpuri, Delhi - DPCC",2021,O3,42.0,52
Delhi,"Jahangirpuri, Delhi - DPCC",2022,O3,59.0,55
Delhi,"Jahangirpuri, Delhi - DPCC",2023,O3,42.0,48
Delhi,"Jahangirpuri, Delhi - DPCC",2024,O3,52.0,60
Delhi,"Jahangirpuri, Delhi - DPCC",2025,O3,71.0,66
Delhi,"Jahangirpuri, Delhi - DPCC",2026,O3,54.0,68
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015,O3,,76
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016,O3,,62
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017,O3,,57
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018,O3,84.0,66
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019,O3,78.0,62
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020,O3,78.0,58
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021,O3,63.0,52
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2022,O3,89.0,55
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2023,O3,46.0,48
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2024,O3,73.0,60
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025,O3,70.0,66
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026,O3,99.0,68
Delhi,"Lodhi Road, Delhi - IMD",2015,O3,145.0,76
Delhi,"Lodhi Road, Delhi - IMD",2016,O3,53.0,62
Delhi,"Lodhi Road, Delhi - IMD",2017,O3,34.0,57
Delhi,"Lodhi Road, Delhi - IMD",2018,O3,70.0,66
Delhi,"Lodhi Road, Delhi - IMD",2019,O3,49.0,62
Delhi,"Lodhi Road, Delhi - IMD",2020,O3,60.0,58
Delhi,"Lodhi Road, Delhi - IMD",2021,O3,29.0,52
Delhi,"Lodhi Road, Delhi - IMD",2022,O3,47.0,55
Delhi,"Lodhi Road, Delhi - IMD",2023,O3,49.0,48
Delhi,"Lodhi Road, Delhi - IMD",2024,O3,51.0,60
Delhi,"Lodhi Road, Delhi - IMD",2025,O3,80.0,66
Delhi,"Lodhi Road, Delhi - IMD",2026,O3,95.0,68
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2015,O3,,76
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2016,O3,,62
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2017,O3,,57
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018,O3,81.0,66
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2019,O3,54.0,62
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2020,O3,64.0,58
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2021,O3,46.0,52
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2022,O3,45.0,55
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2023,O3,47.0,48
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024,O3,69.0,60
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025,O3,87.0,66
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026,O3,87.0,68
Delhi,"Mandir Marg, Delhi - DPCC",2015,O3,83.0,76
Delhi,"Mandir Marg, Delhi - DPCC",2016,O3,53.0,62
Delhi,"Mandir Marg, Delhi - DPCC",2017,O3,48.0,57
Delhi,"Mandir Marg, Delhi - DPCC",2018,O3,39.0,66
Delhi,"Mandir Marg, Delhi - DPCC",2019,O3,26.0,62
Delhi,"Mandir Marg, Delhi - DPCC",2020,O3,25.0,58
Delhi,"Mandir Marg, Delhi - DPCC",2021,O3,34.0,52
Delhi,"Mandir Marg, Delhi - DPCC",2022,O3,75.0,55
Delhi,"Mandir Marg, Delhi - DPCC",2023,O3,64.0,48
Delhi,"Mandir Marg, Delhi - DPCC",2024,O3,38.0,60
Delhi,"Mandir Marg, Delhi - DPCC",2025,O3,71.0,66
Delhi,"Mandir Marg, Delhi - DPCC",2026,O3,85.0,68
Delhi,"Mundka, Delhi - DPCC",2015,O3,,76
Delhi,"Mundka, Delhi - DPCC",2016,O3,,62
Delhi,"Mundka, Delhi - DPCC",2017,O3,,57
Delhi,"Mundka, Delhi - DPCC",2018,O3,48.0,66
Delhi,"Mundka, Delhi - DPCC",2019,O3,45.0,62
Delhi,"Mundka, Delhi - DPCC",2020,O3,65.0,58
Delhi,"Mundka, Delhi - DPCC",2021,O3,61.0,52
Delhi,"Mundka, Delhi - DPCC",2022,O3,80.0,55
Delhi,"Mundka, Delhi - DPCC",2023,O3,68.0,48
Delhi,"Mundka, Delhi - DPCC",2024,O3,58.0,60
Delhi,"Mundka, Delhi - DPCC",2025,O3,64.0,66
Delhi,"Mundka, Delhi - DPCC",2026,O3,59.0,68
Delhi,"NSIT Dwarka, Delhi - CPCB",2015,O3,71.0,76
Delhi,"NSIT Dwarka, Delhi - CPCB",2016,O3,74.0,62
Delhi,"NSIT Dwarka, Delhi - CPCB",2017,O3,65.0,57
Delhi,"NSIT Dwarka, Delhi - CPCB",2018,O3,63.0,66
Delhi,"NSIT Dwarka, Delhi - CPCB",2019,O3,62.0,62
Delhi,"NSIT Dwarka, Delhi - CPCB",2020,O3,61.0,58
Delhi,"NSIT Dwarka, Delhi - CPCB",2021,O3,43.0,52
Delhi,"NSIT Dwarka, Delhi - CPCB",2022,O3,42.0,55
Delhi,"NSIT Dwarka, Delhi - CPCB",2023,O3,54.0,48
Delhi,"NSIT Dwarka, Delhi - CPCB",2024,O3,43.0,60
Delhi,"NSIT Dwarka, Delhi - CPCB",2025,O3,36.0,66
Delhi,"NSIT Dwarka, Delhi - CPCB",2026,O3,53.0,68
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2015,O3,,76
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2016,O3,,62
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2017,O3,,57
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2018,O3,,66
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2019,O3,,62
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2020,O3,,58
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2021,O3,,52
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2022,O3,,55
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2023,O3,,48
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2024,O3,,60
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2025,O3,,66
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026,O3,98.0,68
Delhi,"Najafgarh, Delhi - DPCC",2015,O3,,76
Delhi,"Najafgarh, Delhi - DPCC",2016,O3,,62
Delhi,"Najafgarh, Delhi - DPCC",2017,O3,,57
Delhi,"Najafgarh, Delhi - DPCC",2018,O3,97.0,66
Delhi,"Najafgarh, Delhi - DPCC",2019,O3,91.0,62
Delhi,"Najafgarh, Delhi - DPCC",2020,O3,59.0,58
Delhi,"Najafgarh, Delhi - DPCC",2021,O3,51.0,52
Delhi,"Najafgarh, Delhi - DPCC",2022,O3,45.0,55
Delhi,"Najafgarh, Delhi - DPCC",2023,O3,51.0,48
Delhi,"Najafgarh, Delhi - DPCC",2024,O3,81.0,60
Delhi,"Najafgarh, Delhi - DPCC",2025,O3,79.0,66
Delhi,"Najafgarh, Delhi - DPCC",2026,O3,72.0,68
Delhi,"Narela, Delhi - DPCC",2015,O3,,76
Delhi,"Narela, Delhi - DPCC",2016,O3,,62
Delhi,"Narela, Delhi - DPCC",2017,O3,,57
Delhi,"Narela, Delhi - DPCC",2018,O3,71.0,66
Delhi,"Narela, Delhi - DPCC",2019,O3,77.0,62
Delhi,"Narela, Delhi - DPCC",2020,O3,67.0,58
Delhi,"Narela, Delhi - DPCC",2021,O3,77.0,52
Delhi,"Narela, Delhi - DPCC",2022,O3,88.0,55
Delhi,"Narela, Delhi - DPCC",2023,O3,53.0,48
Delhi,"Narela, Delhi - DPCC",2024,O3,90.0,60
Delhi,"Narela, Delhi - DPCC",2025,O3,56.0,66
Delhi,"Narela, Delhi - DPCC",2026,O3,65.0,68
Delhi,"Nehru Nagar, Delhi - DPCC",2015,O3,,76
Delhi,"Nehru Nagar, Delhi - DPCC",2016,O3,,62
Delhi,"Nehru Nagar, Delhi - DPCC",2017,O3,,57
Delhi,"Nehru Nagar, Delhi - DPCC",2018,O3,87.0,66
Delhi,"Nehru Nagar, Delhi - DPCC",2019,O3,80.0,62
Delhi,"Nehru Nagar, Delhi - DPCC",2020,O3,94.0,58
Delhi,"Nehru Nagar, Delhi - DPCC",2021,O3,85.0,52
Delhi,"Nehru Nagar, Delhi - DPCC",2022,O3,90.0,55
Delhi,"Nehru Nagar, Delhi - DPCC",2023,O3,91.0,48
Delhi,"Nehru Nagar, Delhi - DPCC",2024,O3,100.0,60
Delhi,"Nehru Nagar, Delhi - DPCC",2025,O3,123.0,66
Delhi,"Nehru Nagar, Delhi - DPCC",2026,O3,98.0,68
Delhi,"North Campus, DU, Delhi - IMD",2015,O3,38.0,76
Delhi,"North Campus, DU, Delhi - IMD",2016,O3,32.0,62
Delhi,"North Campus, DU, Delhi - IMD",2017,O3,42.0,57
Delhi,"North Campus, DU, Delhi - IMD",2018,O3,40.0,66
Delhi,"North Campus, DU, Delhi - IMD",2019,O3,75.0,62
Delhi,"North Campus, DU, Delhi - IMD",2020,O3,38.0,58
Delhi,"North Campus, DU, Delhi - IMD",2021,O3,45.0,52
Delhi,"North Campus, DU, Delhi - IMD",2022,O3,36.0,55
Delhi,"North Campus, DU, Delhi - IMD",2023,O3,37.0,48
Delhi,"North Campus, DU, Delhi - IMD",2024,O3,45.0,60
Delhi,"North Campus, DU, Delhi - IMD",2025,O3,98.0,66
Delhi,"North Campus, DU, Delhi - IMD",2026,O3,96.0,68
Delhi,"Okhla Phase-2, Delhi - DPCC",2015,O3,,76
Delhi,"Okhla Phase-2, Delhi - DPCC",2016,O3,,62
Delhi,"Okhla Phase-2, Delhi - DPCC",2017,O3,,57
Delhi,"Okhla Phase-2, Delhi - DPCC",2018,O3,44.0,66
Delhi,"Okhla Phase-2, Delhi - DPCC",2019,O3,54.0,62
Delhi,"Okhla Phase-2, Delhi - DPCC",2020,O3,55.0,58
Delhi,"Okhla Phase-2, Delhi - DPCC",2021,O3,61.0,52
Delhi,"Okhla Phase-2, Delhi - DPCC",2022,O3,63.0,55
Delhi,"Okhla Phase-2, Delhi - DPCC",2023,O3,55.0,48
Delhi,"Okhla Phase-2, Delhi - DPCC",2024,O3,64.0,60
Delhi,"Okhla Phase-2, Delhi - DPCC",2025,O3,103.0,66
Delhi,"Okhla Phase-2, Delhi - DPCC",2026,O3,99.0,68
Delhi,"Patparganj, Delhi - DPCC",2015,O3,,76
Delhi,"Patparganj, Delhi - DPCC",2016,O3,,62
Delhi,"Patparganj, Delhi - DPCC",2017,O3,,57
Delhi,"Patparganj, Delhi - DPCC",2018,O3,81.0,66
Delhi,"Patparganj, Delhi - DPCC",2019,O3,45.0,62
Delhi,"Patparganj, Delhi - DPCC",2020,O3,30.0,58
Delhi,"Patparganj, Delhi - DPCC",2021,O3,51.0,52
Delhi,"Patparganj, Delhi - DPCC",2022,O3,92.0,55
Delhi,"Patparganj, Delhi - DPCC",2023,O3,71.0,48
Delhi,"Patparganj, Delhi - DPCC",2024,O3,70.0,60
Delhi,"Patparganj, Delhi - DPCC",2025,O3,91.0,66
Delhi,"Patparganj, Delhi - DPCC",2026,O3,95.0,68
Delhi,"Punjabi Bagh, Delhi - DPCC",2015,O3,109.0,76
Delhi,"Punjabi Bagh, Delhi - DPCC",2016,O3,94.0,62
Delhi,"Punjabi Bagh, Delhi - DPCC",2017,O3,95.0,57
Delhi,"Punjabi Bagh, Delhi - DPCC",2018,O3,72.0,66
Delhi,"Punjabi Bagh, Delhi - DPCC",2019,O3,45.0,62
Delhi,"Punjabi Bagh, Delhi - DPCC",2020,O3,48.0,58
Delhi,"Punjabi Bagh, Delhi - DPCC",2021,O3,84.0,52
Delhi,"Punjabi Bagh, Delhi - DPCC",2022,O3,39.0,55
Delhi,"Punjabi Bagh, Delhi - DPCC",2023,O3,22.0,48
Delhi,"Punjabi Bagh, Delhi - DPCC",2024,O3,56.0,60
Delhi,"Punjabi Bagh, Delhi - DPCC",2025,O3,73.0,66
Delhi,"Punjabi Bagh, Delhi - DPCC",2026,O3,58.0,68
Delhi,"Pusa, Delhi - DPCC",2015,O3,,76
Delhi,"Pusa, Delhi - DPCC",2016,O3,,62
Delhi,"Pusa, Delhi - DPCC",2017,O3,,57
Delhi,"Pusa, Delhi - DPCC",2018,O3,45.0,66
Delhi,"Pusa, Delhi - DPCC",2019,O3,55.0,62
Delhi,"Pusa, Delhi - DPCC",2020,O3,55.0,58
Delhi,"Pusa, Delhi - DPCC",2021,O3,46.0,52
Delhi,"Pusa, Delhi - DPCC",2022,O3,43.0,55
Delhi,"Pusa, Delhi - DPCC",2023,O3,21.0,48
Delhi,"Pusa, Delhi - DPCC",2024,O3,38.0,60
Delhi,"Pusa, Delhi - DPCC",2025,O3,44.0,66
Delhi,"Pusa, Delhi - DPCC",2026,O3,62.0,68
Delhi,"Pusa, Delhi - IMD",2015,O3,,76
Delhi,"Pusa, Delhi - IMD",2016,O3,,62
Delhi,"Pusa, Delhi - IMD",2017,O3,45.0,57
Delhi,"Pusa, Delhi - IMD",2018,O3,50.0,66
Delhi,"Pusa, Delhi - IMD",2019,O3,47.0,62
Delhi,"Pusa, Delhi - IMD",2020,O3,51.0,58
Delhi,"Pusa, Delhi - IMD",2021,O3,42.0,52
Delhi,"Pusa, Delhi - IMD",2022,O3,47.0,55
Delhi,"Pusa, Delhi - IMD",2023,O3,37.0,48
Delhi,"Pusa, Delhi - IMD",2024,O3,38.0,60
Delhi,"Pusa, Delhi - IMD",2025,O3,64.0,66
Delhi,"Pusa, Delhi - IMD",2026,O3,145.0,68
Delhi,"R K Puram, Delhi - DPCC",2015,O3,93.0,76
Delhi,"R K Puram, Delhi - DPCC",2016,O3,96.0,62
Delhi,"R K Puram, Delhi - DPCC",2017,O3,103.0,57
Delhi,"R K Puram, Delhi - DPCC",2018,O3,76.0,66
Delhi,"R K Puram, Delhi - DPCC",2019,O3,64.0,62
Delhi,"R K Puram, Delhi - DPCC",2020,O3,64.0,58
Delhi,"R K Puram, Delhi - DPCC",2021,O3,86.0,52
Delhi,"R K Puram, Delhi - DPCC",2022,O3,94.0,55
Delhi,"R K Puram, Delhi - DPCC",2023,O3,83.0,48
Delhi,"R K Puram, Delhi - DPCC",2024,O3,84.0,60
Delhi,"R K Puram, Delhi - DPCC",2025,O3,58.0,66
Delhi,"R K Puram, Delhi - DPCC",2026,O3,76.0,68
Delhi,"Rohini, Delhi - DPCC",2015,O3,,76
Delhi,"Rohini, Delhi - DPCC",2016,O3,,62
Delhi,"Rohini, Delhi - DPCC",2017,O3,,57
Delhi,"Rohini, Delhi - DPCC",2018,O3,69.0,66
Delhi,"Rohini, Delhi - DPCC",2019,O3,65.0,62
Delhi,"Rohini, Delhi - DPCC",2020,O3,34.0,58
Delhi,"Rohini, Delhi - DPCC",2021,O3,38.0,52
Delhi,"Rohini, Delhi - DPCC",2022,O3,40.0,55
Delhi,"Rohini, Delhi - DPCC",2023,O3,36.0,48
Delhi,"Rohini, Delhi - DPCC",2024,O3,70.0,60
Delhi,"Rohini, Delhi - DPCC",2025,O3,82.0,66
Delhi,"Rohini, Delhi - DPCC",2026,O3,80.0,68
Delhi,"Shadipur, Delhi - CPCB",2015,O3,86.0,76
Delhi,"Shadipur, Delhi - CPCB",2016,O3,73.0,62
Delhi,"Shadipur, Delhi - CPCB",2017,O3,47.0,57
Delhi,"Shadipur, Delhi - CPCB",2018,O3,63.0,66
Delhi,"Shadipur, Delhi - CPCB",2019,O3,58.0,62
Delhi,"Shadipur, Delhi - CPCB",2020,O3,51.0,58
Delhi,"Shadipur, Delhi - CPCB",2021,O3,38.0,52
Delhi,"Shadipur, Delhi - CPCB",2022,O3,46.0,55
Delhi,"Shadipur, Delhi - CPCB",2023,O3,48.0,48
Delhi,"Shadipur, Delhi - CPCB",2024,O3,48.0,60
Delhi,"Shadipur, Delhi - CPCB",2025,O3,29.0,66
Delhi,"Shadipur, Delhi - CPCB",2026,O3,33.0,68
Delhi,"Sirifort, Delhi - CPCB",2015,O3,,76
Delhi,"Sirifort, Delhi - CPCB",2016,O3,,62
Delhi,"Sirifort, Delhi - CPCB",2017,O3,,57
Delhi,"Sirifort, Delhi - CPCB",2018,O3,64.0,66
Delhi,"Sirifort, Delhi - CPCB",2019,O3,76.0,62
Delhi,"Sirifort, Delhi - CPCB",2020,O3,102.0,58
Delhi,"Sirifort, Delhi - CPCB",2021,O3,84.0,52
Delhi,"Sirifort, Delhi - CPCB",2022,O3,54.0,55
Delhi,"Sirifort, Delhi - CPCB",2023,O3,39.0,48
Delhi,"Sirifort, Delhi - CPCB",2024,O3,40.0,60
Delhi,"Sirifort, Delhi - CPCB",2025,O3,35.0,66
Delhi,"Sirifort, Delhi - CPCB",2026,O3,22.0,68
Delhi,"Sonia Vihar, Delhi - DPCC",2015,O3,,76
Delhi,"Sonia Vihar, Delhi - DPCC",2016,O3,,62
Delhi,"Sonia Vihar, Delhi - DPCC",2017,O3,,57
Delhi,"Sonia Vihar, Delhi - DPCC",2018,O3,94.0,66
Delhi,"Sonia Vihar, Delhi - DPCC",2019,O3,77.0,62
Delhi,"Sonia Vihar, Delhi - DPCC",2020,O3,86.0,58
Delhi,"Sonia Vihar, Delhi - DPCC",2021,O3,75.0,52
Delhi,"Sonia Vihar, Delhi - DPCC",2022,O3,68.0,55
Delhi,"Sonia Vihar, Delhi - DPCC",2023,O3,39.0,48
Delhi,"Sonia Vihar, Delhi - DPCC",2024,O3,68.0,60
Delhi,"Sonia Vihar, Delhi - DPCC",2025,O3,70.0,66
Delhi,"Sonia Vihar, Delhi - DPCC",2026,O3,86.0,68
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2015,O3,,76
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2016,O3,,62
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2017,O3,,57
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2018,O3,75.0,66
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2019,O3,94.0,62
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2020,O3,82.0,58
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2021,O3,91.0,52
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2022,O3,77.0,55
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2023,O3,62.0,48
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2024,O3,58.0,60
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025,O3,77.0,66
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026,O3,70.0,68
Delhi,"Talkatora Garden, Delhi - DPCC",2015,O3,,76
Delhi,"Talkatora Garden, Delhi - DPCC",2016,O3,,62
Delhi,"Talkatora Garden, Delhi - DPCC",2017,O3,,57
Delhi,"Talkatora Garden, Delhi - DPCC",2018,O3,,66
Delhi,"Talkatora Garden, Delhi - DPCC",2019,O3,,62
Delhi,"Talkatora Garden, Delhi - DPCC",2020,O3,,58
Delhi,"Talkatora Garden, Delhi - DPCC",2021,O3,,52
Delhi,"Talkatora Garden, Delhi - DPCC",2022,O3,,55
Delhi,"Talkatora Garden, Delhi - DPCC",2023,O3,,48
Delhi,"Talkatora Garden, Delhi - DPCC",2024,O3,,60
Delhi,"Talkatora Garden, Delhi - DPCC",2025,O3,,66
Delhi,"Talkatora Garden, Delhi - DPCC",2026,O3,19.0,68
Delhi,"Vivek Vihar, Delhi - DPCC",2015,O3,,76
Delhi,"Vivek Vihar, Delhi - DPCC",2016,O3,,62
Delhi,"Vivek Vihar, Delhi - DPCC",2017,O3,,57
Delhi,"Vivek Vihar, Delhi - DPCC",2018,O3,70.0,66
Delhi,"Vivek Vihar, Delhi - DPCC",2019,O3,75.0,62
Delhi,"Vivek Vihar, Delhi - DPCC",2020,O3,55.0,58
Delhi,"Vivek Vihar, Delhi - DPCC",2021,O3,36.0,52
Delhi,"Vivek Vihar, Delhi - DPCC",2022,O3,33.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2023,O3,33.0,48
Delhi,"Vivek Vihar, Delhi - DPCC",2024,O3,56.0,60
Delhi,"Vivek Vihar, Delhi - DPCC",2025,O3,57.0,66
Delhi,"Vivek Vihar, Delhi - DPCC",2026,O3,69.0,68
Delhi,"Wazirpur, Delhi - DPCC",2015,O3,,76
Delhi,"Wazirpur, Delhi - DPCC",2016,O3,,62
Delhi,"Wazirpur, Delhi - DPCC",2017,O3,,57
Delhi,"Wazirpur, Delhi - DPCC",2018,O3,59.0,66
Delhi,"Wazirpur, Delhi - DPCC",2019,O3,55.0,62
Delhi,"Wazirpur, Delhi - DPCC",2020,O3,31.0,58
Delhi,"Wazirpur, Delhi - DPCC",2021,O3,27.0,52
Delhi,"Wazirpur, Delhi - DPCC",2022,O3,29.0,55
Delhi,"Wazirpur, Delhi - DPCC",2023,O3,36.0,48
Delhi,"Wazirpur, Delhi - DPCC",2024,O3,63.0,60
Delhi,"Wazirpur, Delhi - DPCC",2025,O3,85.0,66
Delhi,"Wazirpur, Delhi - DPCC",2026,O3,56.0,68
Delhi,"Alipur, Delhi - DPCC",2015,NO2,,44
Delhi,"Alipur, Delhi - DPCC",2016,NO2,,54
Delhi,"Alipur, Delhi - DPCC",2017,NO2,,45
Delhi,"Alipur, Delhi - DPCC",2018,NO2,89.0,48
Delhi,"Alipur, Delhi - DPCC",2019,NO2,55.0,45
Delhi,"Alipur, Delhi - DPCC",2020,NO2,31.0,39
Delhi,"Alipur, Delhi - DPCC",2021,NO2,27.0,41
Delhi,"Alipur, Delhi - DPCC",2022,NO2,25.0,39
Delhi,"Alipur, Delhi - DPCC",2023,NO2,27.0,35
Delhi,"Alipur, Delhi - DPCC",2024,NO2,31.0,43
Delhi,"Alipur, Delhi - DPCC",2025,NO2,36.0,45
Delhi,"Alipur, Delhi - DPCC",2026,NO2,34.0,47
Delhi,"Anand Vihar, Delhi - DPCC",2015,NO2,76.0,44
Delhi,"Anand Vihar, Delhi - DPCC",2016,NO2,81.0,54
Delhi,"Anand Vihar, Delhi - DPCC",2017,NO2,107.0,45
Delhi,"Anand Vihar, Delhi - DPCC",2018,NO2,107.0,48
Delhi,"Anand Vihar, Delhi - DPCC",2019,NO2,88.0,45
Delhi,"Anand Vihar, Delhi - DPCC",2020,NO2,60.0,39
Delhi,"Anand Vihar, Delhi - DPCC",2021,NO2,74.0,41
Delhi,"Anand Vihar, Delhi - DPCC",2022,NO2,82.0,39
Delhi,"Anand Vihar, Delhi - DPCC",2023,NO2,76.0,35
Delhi,"Anand Vihar, Delhi - DPCC",2024,NO2,80.0,43
Delhi,"Anand Vihar, Delhi - DPCC",2025,NO2,65.0,45
Delhi,"Anand Vihar, Delhi - DPCC",2026,NO2,48.0,47
Delhi,"Ashok Vihar, Delhi - DPCC",2015,NO2,,44
Delhi,"Ashok Vihar, Delhi - DPCC",2016,NO2,,54
Delhi,"Ashok Vihar, Delhi - DPCC",2017,NO2,,45
Delhi,"Ashok Vihar, Delhi - DPCC",2018,NO2,40.0,48
Delhi,"Ashok Vihar, Delhi - DPCC",2019,NO2,49.0,45
Delhi,"Ashok Vihar, Delhi - DPCC",2020,NO2,37.0,39
Delhi,"Ashok Vihar, Delhi - DPCC",2021,NO2,44.0,41
Delhi,"Ashok Vihar, Delhi - DPCC",2022,NO2,31.0,39
Delhi,"Ashok Vihar, Delhi - DPCC",2023,NO2,25.0,35
Delhi,"Ashok Vihar, Delhi - DPCC",2024,NO2,47.0,43
Delhi,"Ashok Vihar, Delhi - DPCC",2025,NO2,46.0,45
Delhi,"Ashok Vihar, Delhi - DPCC",2026,NO2,49.0,47
