state_clean,year,fy_year,month,fuel_category,vec_class_category,maker,total
Delhi,2026,2025-26,FEB,EV,E-Rickshaw,YAARI AUTOMOBILES PVT LTD,1
Delhi,2026,2025-26,FEB,EV,E-Rickshaw,YC ELECTRIC VEHICLE,45
Delhi,2026,2025-26,FEB,EV,E-Rickshaw,ZAKWILL ELECTRIC VEHICLES PVT LTD,1
Delhi,2026,2025-26,FEB,EV,Goods Carrier,EULER MOTORS PVT LTD,54
Delhi,2026,2025-26,FEB,EV,Goods Carrier,MAHINDRA LAST MILE MOBILITY LTD,7
Delhi,2026,2025-26,FEB,EV,Goods Carrier,SWITCH MOBILITY AUTOMOTIVE LTD,6
Delhi,2026,2025-26,FEB,EV,Goods Carrier,TATA MOTORS LTD,40
Delhi,2026,2025-26,FEB,EV,Goods Carrier,TIVOLT ELECTRIC VEHICLES PVT LTD,4
Delhi,2026,2025-26,FEB,EV,Goods Carrier,VE COMMERCIAL VEHICLES LTD,3
Delhi,2026,2025-26,FEB,EV,Passenger 4W,AVON CYCLES LTD,5
Delhi,2026,2025-26,FEB,EV,Passenger 4W,BYD INDIA PRIVATE LIMITED,1
Delhi,2026,2025-26,FEB,EV,Passenger 4W,EVCO AUTOMOBILES PVT LTD,5
Delhi,2026,2025-26,FEB,EV,Passenger 4W,GREEN EVOLVE PVT LTD,1
Delhi,2026,2025-26,FEB,EV,Passenger 4W,PINNACLE MOBILITY SOLUTIONS PVT LTD,23
Delhi,2026,2025-26,FEB,EV,Passenger 4W,TATA PASSENGER ELECTRIC MOBILITY LTD,13
Delhi,2026,2025-26,FEB,EV,Passenger 4W,THUKRAL ELECTRIC BIKES PVT LTD,7
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,BMW INDIA PVT LTD,51
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,BYD INDIA PRIVATE LIMITED,51
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,28
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,398
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,28
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,9
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,MAHINDRA ELECTRIC AUTOMOBILE LTD,351
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,12
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,MERCEDES -BENZ AG,4
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,10
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,PORSCHE AG GERMANY,1
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),1
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,TATA PASSENGER ELECTRIC MOBILITY LTD,340
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,TESLA INDIA MOTORS AND ENERGY PVT LTD,3
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,VINFAST AUTO INDIA PVT LTD,62
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,3
Delhi,2026,2025-26,FEB,EV,Private 4 wheeler,WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),1
Delhi,2026,2025-26,FEB,EV Hybrid,Private 4 wheeler,HONDA CARS INDIA LTD,7
Delhi,2026,2025-26,FEB,EV Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,117
Delhi,2026,2025-26,FEB,EV Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,675
Delhi,2026,2025-26,FEB,Fossil Hybrid,Other,MARUTI SUZUKI INDIA LTD,3
Delhi,2026,2025-26,FEB,Fossil Hybrid,Passenger 4W,HYUNDAI MOTOR INDIA LTD,34
Delhi,2026,2025-26,FEB,Fossil Hybrid,Passenger 4W,MARUTI SUZUKI INDIA LTD,271
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,BMW INDIA PVT LTD,1
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,55
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,2
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,8
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,3100
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,MERCEDES -BENZ AG,3
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,114
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,RENAULT INDIA PVT LTD,1
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,1
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,499
Delhi,2026,2025-26,FEB,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,325
Delhi,2026,2025-26,FEB,Petrol,2W,ADISHWAR AUTO RIDE INDIA PVT LTD,2
Delhi,2026,2025-26,FEB,Petrol,2W,BAJAJ AUTO LTD,2087
Delhi,2026,2025-26,FEB,Petrol,2W,BMW INDIA PVT LTD,21
Delhi,2026,2025-26,FEB,Petrol,2W,CLASSIC LEGENDS PVT LTD,277
Delhi,2026,2025-26,FEB,Petrol,2W,DUCATI INDIA PVT LTD,3
Delhi,2026,2025-26,FEB,Petrol,2W,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),4
Delhi,2026,2025-26,FEB,Petrol,2W,HERO MOTOCORP LTD,10418
Delhi,2026,2025-26,FEB,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,8669
Delhi,2026,2025-26,FEB,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,15
Delhi,2026,2025-26,FEB,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,1150
Delhi,2026,2025-26,FEB,Petrol,2W,PIAGGIO VEHICLES PVT LTD,92
Delhi,2026,2025-26,FEB,Petrol,2W,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),4
Delhi,2026,2025-26,FEB,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),3221
Delhi,2026,2025-26,FEB,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,2628
Delhi,2026,2025-26,FEB,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,3
Delhi,2026,2025-26,FEB,Petrol,2W,TVS MOTOR COMPANY LTD,10092
Delhi,2026,2025-26,FEB,Petrol,2W,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),10
Delhi,2026,2025-26,FEB,Petrol,2W,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2
Delhi,2026,2025-26,FEB,Petrol,Other,HYUNDAI MOTOR INDIA LTD,4
Delhi,2026,2025-26,FEB,Petrol,Other,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2026,2025-26,FEB,Petrol,Other,MARUTI SUZUKI INDIA LTD,18
Delhi,2026,2025-26,FEB,Petrol,Other,TATA MOTORS PASSENGER VEHICLES LTD,2
Delhi,2026,2025-26,FEB,Petrol,Passenger 4W,MARUTI SUZUKI INDIA LTD,6
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,BENTLEY MOTORS LTD (SAVWIPL),1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,48
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,356
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1166
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,28
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,125
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,1083
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,716
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1822
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,20
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,52
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,4
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,83
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,369
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,39
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,TATA MOTORS LTD,1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,1030
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,289
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,TVS MOTOR COMPANY LTD,1
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,VOLKSWAGEN AG,2
Delhi,2026,2025-26,FEB,Petrol,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,5
Delhi,2026,2025-26,FEB,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,1
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,24
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,124
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,2
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,20
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,3
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,2
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,1
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,672
Delhi,2026,2025-26,FEB,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,130
Delhi,2026,2025-26,JAN,CNG,2W,BAJAJ AUTO LTD,188
Delhi,2026,2025-26,JAN,CNG,3W Goods,A P I MOTORS PVT LTD,8
Delhi,2026,2025-26,JAN,CNG,3W Goods,BAJAJ AUTO LTD,324
Delhi,2026,2025-26,JAN,CNG,3W Goods,BAXY LTD,2
Delhi,2026,2025-26,JAN,CNG,3W Goods,MAHINDRA LAST MILE MOBILITY LTD,3
Delhi,2026,2025-26,JAN,CNG,3W Goods,TVS MOTOR COMPANY LTD,2
Delhi,2026,2025-26,JAN,CNG,3W Passenger,BAJAJ AUTO LTD,713
Delhi,2026,2025-26,JAN,CNG,Bus,ASHOK LEYLAND LTD,13
Delhi,2026,2025-26,JAN,CNG,Bus,FORCE MOTORS LIMITED,2
Delhi,2026,2025-26,JAN,CNG,Bus,SML MAHINDRA LTD,4
Delhi,2026,2025-26,JAN,CNG,Bus,TATA MOTORS LTD,26
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,ASHOK LEYLAND LTD,49
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,725
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,34
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,SML MAHINDRA LTD,11
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,TATA MOTORS LTD,1201
Delhi,2026,2025-26,JAN,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,105
Delhi,2026,2025-26,JAN,CNG,Passenger 4W,TATA MOTORS LTD,14
Delhi,2026,2025-26,JAN,Diesel,Bus,FORCE MOTORS LIMITED,44
Delhi,2026,2025-26,JAN,Diesel,Bus,TATA MOTORS LTD,2
Delhi,2026,2025-26,JAN,Diesel,Bus,VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),5
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,ASHOK LEYLAND LTD,1
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,1
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,4
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,SML MAHINDRA LTD,2
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,TATA MOTORS LTD,23
Delhi,2026,2025-26,JAN,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,11
Delhi,2026,2025-26,JAN,Diesel,Other,FORCE MOTORS LIMITED,4
Delhi,2026,2025-26,JAN,Diesel,Other,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2026,2025-26,JAN,Diesel,Other,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2026,2025-26,JAN,Diesel,Passenger 4W,FORCE MOTORS LIMITED,43
Delhi,2026,2025-26,JAN,Diesel,Passenger 4W,TATA MOTORS LTD,2
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,3
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,2
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,90
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,3
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,91
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,768
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,12
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,99
Delhi,2026,2025-26,JAN,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,88
Delhi,2026,2025-26,JAN,EV,2W,ATHER ENERGY LTD,311
Delhi,2026,2025-26,JAN,EV,2W,BAJAJ AUTO LTD,382
Delhi,2026,2025-26,JAN,EV,2W,BGAUSS AUTO PRIVATE LIMITED,211
Delhi,2026,2025-26,JAN,EV,2W,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,3
Delhi,2026,2025-26,JAN,EV,2W,BOUNCE ELECTRIC 1 PVT LTD,1
Delhi,2026,2025-26,JAN,EV,2W,E-SPRINTO GREEN ENERGY PVT LTD,880
Delhi,2026,2025-26,JAN,EV,2W,GREAVES ELECTRIC MOBILITY LTD,315
Delhi,2026,2025-26,JAN,EV,2W,HERO MOTOCORP LTD,435
Delhi,2026,2025-26,JAN,EV,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,11
Delhi,2026,2025-26,JAN,EV,2W,JITENDRA NEW EV-TECH PVT. LTD,1
Delhi,2026,2025-26,JAN,EV,2W,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,5
Delhi,2026,2025-26,JAN,EV,2W,KLB KOMAKI PVT LTD,13
Delhi,2026,2025-26,JAN,EV,2W,LECTRIX E VEHICLES PVT LTD,67
Delhi,2026,2025-26,JAN,EV,2W,MATTER MOTOR WORKS PVT LTD,14
Delhi,2026,2025-26,JAN,EV,2W,MOTOVOLT MOBILITY PVT LTD,86
Delhi,2026,2025-26,JAN,EV,2W,NANJING VMOTO (IMPORTER: VAJRAM ELECTRIC MOBILITY),2
Delhi,2026,2025-26,JAN,EV,2W,OBEN ELECTRIC VEHICLES PVT LTD,49
Delhi,2026,2025-26,JAN,EV,2W,OKINAWA AUTOTECH PVT LTD,9
Delhi,2026,2025-26,JAN,EV,2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,163
Delhi,2026,2025-26,JAN,EV,2W,OPG MOBILITY AND POWER PVT LTD,2
Delhi,2026,2025-26,JAN,EV,2W,QUANTUM ENERGY LTD.,120
Delhi,2026,2025-26,JAN,EV,2W,REVOLT INTELLICORP PVT LTD,18
Delhi,2026,2025-26,JAN,EV,2W,RIVER MOBILITY PVT LTD,57
Delhi,2026,2025-26,JAN,EV,2W,SIMPLEENERGY PVT LTD,18
Delhi,2026,2025-26,JAN,EV,2W,SOKUDO ELECTRIC INDIA PVT LTD,10
Delhi,2026,2025-26,JAN,EV,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,5
Delhi,2026,2025-26,JAN,EV,2W,TVS MOTOR COMPANY LTD,682
Delhi,2026,2025-26,JAN,EV,2W,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,11
Delhi,2026,2025-26,JAN,EV,2W,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),1
Delhi,2026,2025-26,JAN,EV,3W Goods,BAJAJ AUTO LTD,214
Delhi,2026,2025-26,JAN,EV,3W Goods,CHAMPION POLY PLAST,8
Delhi,2026,2025-26,JAN,EV,3W Goods,EULER MOTORS PVT LTD,104
Delhi,2026,2025-26,JAN,EV,3W Goods,GREEN EVOLVE PVT LTD,140
Delhi,2026,2025-26,JAN,EV,3W Goods,MAHINDRA LAST MILE MOBILITY LTD,10
Delhi,2026,2025-26,JAN,EV,3W Goods,OMEGA SEIKI PVT LTD,340
Delhi,2026,2025-26,JAN,EV,3W Goods,PIAGGIO VEHICLES PVT LTD,1
Delhi,2026,2025-26,JAN,EV,3W Goods,SAERA ELECTRIC AUTO PVT LTD,12
Delhi,2026,2025-26,JAN,EV,3W Goods,SKS TRADE INDIA PVT LTD,42
Delhi,2026,2025-26,JAN,EV,3W Goods,THUKRAL ELECTRIC BIKES PVT LTD,25
Delhi,2026,2025-26,JAN,EV,3W Goods,TI CLEAN MOBILITY PVT LTD,19
Delhi,2026,2025-26,JAN,EV,3W Goods,TVS MOTOR COMPANY LTD,56
Delhi,2026,2025-26,JAN,EV,3W Goods,YC ELECTRIC VEHICLE,73
Delhi,2026,2025-26,JAN,EV,Bus,JBM AUTO LIMITED,100
Delhi,2026,2025-26,JAN,EV,Bus,JBM ELECTRIC VEHICLES PVT LTD,3
Delhi,2026,2025-26,JAN,EV,Bus,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,40
Delhi,2026,2025-26,JAN,EV,Bus,SWITCH MOBILITY AUTOMOTIVE LTD,99
Delhi,2026,2025-26,JAN,EV,Bus,VE COMMERCIAL VEHICLES LTD,3
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,AKG INTERNATIONAL,3
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,CHAMPION POLY PLAST,11
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,CHANDAKE-AUTOMOBILES LLP,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,DASHMESH TRADERS,2
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,DELTA AUTOCORP LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,27
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,ECO SMART VEHICLES PVT LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,11
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,EXDINDUS EV ENERGY PVT LTD,10
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,G & G AUTOMOTIVE,2
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,GRD MOTORS,2
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,GREEN TECHNOLOGIES,4
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,JAIN POWER CORP,2
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,JAISIK BUSINESS LINKS PVT LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,KAPTECH INDIA,6
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,M.K. ENTERPRISES,4
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,4
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,MAC AUTO INDIA,5
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,MALI ENTERPRISES PVT LTD,6
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,MERCURY EV TECH LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,MINI METRO EV L.L.P,8
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,ROYCE EV PVT LTD,3
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,2
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SAHNIANAND E VEHICLES PVT LTD,71
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SAIFIAN SOLAR PVT LTD,7
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SAKSHAM TRADING COMPANY,5
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,16
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SHAKTI AUTO GREEN,10
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,12
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,14
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,UNIQUE ENTERPRISES,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,URWASHI ENTERPRISES,3
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,V.V.A.AUTO INDUSTRIES PVT.LTD,1
Delhi,2026,2025-26,JAN,EV,E-Rickshaw,YC ELECTRIC VEHICLE,77
Delhi,2026,2025-26,JAN,EV,Goods Carrier,EULER MOTORS PVT LTD,67
Delhi,2026,2025-26,JAN,EV,Goods Carrier,MAHINDRA LAST MILE MOBILITY LTD,7
Delhi,2026,2025-26,JAN,EV,Goods Carrier,SWITCH MOBILITY AUTOMOTIVE LTD,3
Delhi,2026,2025-26,JAN,EV,Goods Carrier,TATA MOTORS LTD,29
Delhi,2026,2025-26,JAN,EV,Goods Carrier,TIVOLT ELECTRIC VEHICLES PVT LTD,15
Delhi,2026,2025-26,JAN,EV,Goods Carrier,VE COMMERCIAL VEHICLES LTD,9
Delhi,2026,2025-26,JAN,EV,Other,TATA MOTORS LTD,1
Delhi,2026,2025-26,JAN,EV,Other,TATA PASSENGER ELECTRIC MOBILITY LTD,1
Delhi,2026,2025-26,JAN,EV,Passenger 4W,BYD INDIA PRIVATE LIMITED,2
Delhi,2026,2025-26,JAN,EV,Passenger 4W,EVCO AUTOMOBILES PVT LTD,5
Delhi,2026,2025-26,JAN,EV,Passenger 4W,GREEN EVOLVE PVT LTD,6
Delhi,2026,2025-26,JAN,EV,Passenger 4W,PINNACLE MOBILITY SOLUTIONS PVT LTD,34
Delhi,2026,2025-26,JAN,EV,Passenger 4W,TATA PASSENGER ELECTRIC MOBILITY LTD,11
Delhi,2026,2025-26,JAN,EV,Passenger 4W,THUKRAL ELECTRIC BIKES PVT LTD,7
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,BMW INDIA PVT LTD,86
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,BYD INDIA PRIVATE LIMITED,51
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,35
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,587
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,41
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,45
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,MAHINDRA ELECTRIC AUTOMOBILE LTD,425
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,13
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,MERCEDES -BENZ AG,2
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,9
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),2
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,1
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,TATA PASSENGER ELECTRIC MOBILITY LTD,439
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,TESLA INDIA MOTORS AND ENERGY PVT LTD,6
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,VINFAST AUTO INDIA PVT LTD,54
Delhi,2026,2025-26,JAN,EV,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,3
Delhi,2026,2025-26,JAN,EV Hybrid,Private 4 wheeler,BMW INDIA PVT LTD,1
Delhi,2026,2025-26,JAN,EV Hybrid,Private 4 wheeler,HONDA CARS INDIA LTD,8
Delhi,2026,2025-26,JAN,EV Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,233
Delhi,2026,2025-26,JAN,EV Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,911
Delhi,2026,2025-26,JAN,Fossil Hybrid,Other,MARUTI SUZUKI INDIA LTD,8
Delhi,2026,2025-26,JAN,Fossil Hybrid,Passenger 4W,HYUNDAI MOTOR INDIA LTD,3
